step,action,reason,sim_max,surprise,surp_norm,entropy,topk,used_key_id,shadow_size,mem_size
4066,stage,staged,,,,,6,,296,838,0.7892
4068,stage,staged,,,,,6,,297,838,0.7931
4069,stage,staged,,,,,6,,298,838,0.7885
4071,stage,staged,,,,,6,,299,838,0.787
4072,stage,staged,,,,,6,,300,838,0.7881
4075,stage,staged,,,,,6,,300,838,0.7965
4076,stage,staged,,,,,6,,300,838,0.7919
4078,stage,staged,,,,,6,,300,838,0.7859
4079,stage,staged,,,,,6,,300,838,0.7932
4082,stage,staged,,,,,6,,300,838,0.7944
4083,stage,staged,,,,,6,,300,838,0.7935
4084,stage,staged,,,,,6,,300,838,0.7907
4085,stage,staged,,,,,6,,300,838,0.786
4086,stage,staged,,,,,6,,300,838,0.7903
4087,stage,staged,,,,,6,,300,838,0.7923
4088,stage,staged,,,,,6,,300,838,0.7912
4091,stage,staged,,,,,6,,300,838,0.7963
4093,stage,staged,,,,,6,,300,838,0.8012
4094,stage,staged,,,,,6,,300,838,0.7916
4095,stage,staged,,,,,6,,300,838,0.7897
4096,stage,staged,,,,,6,,300,838,0.7572
4093,promote,shadow_promote,,,,,6,,288,839
4091,promote,shadow_promote,,,,,6,,288,840
4075,promote,shadow_promote,,,,,6,,288,841
4082,promote,shadow_promote,,,,,6,,288,842
4076,promote,shadow_promote,,,,,6,,288,843
4079,promote,shadow_promote,,,,,6,,288,844
4094,promote,shadow_promote,,,,,6,,288,845
4087,promote,shadow_promote,,,,,6,,288,846
4083,promote,shadow_promote,,,,,6,,288,847
4058,promote,shadow_promote,,,,,6,,288,848
4088,promote,shadow_promote,,,,,6,,288,849
4086,promote,shadow_promote,,,,,6,,288,850
4101,stage,staged,,,,,6,,289,850,0.7915
4104,stage,staged,,,,,6,,290,850,0.7995
4105,stage,staged,,,,,6,,291,850,0.7895
4108,stage,staged,,,,,6,,292,850,0.7932
4110,stage,staged,,,,,6,,293,850,0.7934
4111,stage,staged,,,,,6,,294,850,0.7904
4113,stage,staged,,,,,6,,295,850,0.7849
4114,stage,staged,,,,,6,,296,850,0.7915
4115,stage,staged,,,,,6,,297,850,0.7933
4116,stage,staged,,,,,6,,298,850,0.7907
4118,stage,staged,,,,,6,,299,850,0.7925
4119,stage,staged,,,,,6,,300,850,0.7939
4123,stage,staged,,,,,6,,300,850,0.7994
4125,stage,staged,,,,,6,,300,850,0.7925
4126,stage,staged,,,,,6,,300,850,0.7805
4127,stage,staged,,,,,6,,300,850,0.7981
4128,stage,staged,,,,,6,,300,850,0.8027
4129,stage,staged,,,,,6,,300,850,0.7929
4130,stage,staged,,,,,6,,300,850,0.798
4131,stage,staged,,,,,6,,300,850,0.7951
4132,stage,staged,,,,,6,,300,850,0.7886
4133,stage,staged,,,,,6,,300,850,0.7854
4136,stage,staged,,,,,6,,300,850,0.7883
4138,stage,staged,,,,,6,,300,850,0.7941
4139,stage,staged,,,,,6,,300,850,0.7891
4140,stage,staged,,,,,6,,300,850,0.7922
4141,stage,staged,,,,,6,,300,850,0.7806
4143,stage,staged,,,,,6,,300,850,0.791
4145,stage,staged,,,,,6,,300,850,0.7844
4147,stage,staged,,,,,6,,300,850,0.79
4128,promote,shadow_promote,,,,,6,,288,851
4123,promote,shadow_promote,,,,,6,,288,852
4104,promote,shadow_promote,,,,,6,,288,853
4130,promote,shadow_promote,,,,,6,,288,854
4127,promote,shadow_promote,,,,,6,,288,855
4125,promote,shadow_promote,,,,,6,,288,856
4131,promote,shadow_promote,,,,,6,,288,857
4138,promote,shadow_promote,,,,,6,,288,858
4129,promote,shadow_promote,,,,,6,,288,859
4140,promote,shadow_promote,,,,,6,,288,860
4119,promote,shadow_promote,,,,,6,,288,861
4110,promote,shadow_promote,,,,,6,,288,862
4150,stage,staged,,,,,6,,289,862,0.7969
4151,stage,staged,,,,,6,,290,862,0.7937
4153,stage,staged,,,,,6,,291,862,0.7916
4154,stage,staged,,,,,6,,292,862,0.7903
4155,stage,staged,,,,,6,,293,862,0.7763
4157,stage,staged,,,,,6,,294,862,0.7917
4158,stage,staged,,,,,6,,295,862,0.7904
4161,stage,staged,,,,,6,,296,862,0.7903
4163,stage,staged,,,,,6,,297,862,0.792
4164,stage,staged,,,,,6,,298,862,0.7902
4165,stage,staged,,,,,6,,299,862,0.7935
4166,stage,staged,,,,,6,,300,862,0.7898
4168,stage,staged,,,,,6,,300,862,0.7974
4169,stage,staged,,,,,6,,300,862,0.7956
4170,stage,staged,,,,,6,,300,862,0.799
4171,stage,staged,,,,,6,,300,862,0.7915
4172,stage,staged,,,,,6,,300,862,0.7895
4175,stage,staged,,,,,6,,300,862,0.7904
4176,stage,staged,,,,,6,,300,862,0.7901
4177,stage,staged,,,,,6,,300,862,0.786
4178,stage,staged,,,,,6,,300,862,0.7711
4179,stage,staged,,,,,6,,300,862,0.7964
4181,stage,staged,,,,,6,,300,862,0.7964
4182,stage,staged,,,,,6,,300,862,0.7974
4183,stage,staged,,,,,6,,300,862,0.7844
4187,stage,staged,,,,,6,,300,862,0.7445
4189,stage,staged,,,,,6,,300,862,0.7889
4190,stage,staged,,,,,6,,300,862,0.8
4195,stage,staged,,,,,6,,300,862,0.7867
4198,stage,staged,,,,,6,,300,862,0.7893
4199,stage,staged,,,,,6,,300,862,0.7861
4190,promote,shadow_promote,,,,,6,,288,863
4182,promote,shadow_promote,,,,,6,,288,864
4170,promote,shadow_promote,,,,,6,,288,865
4181,promote,shadow_promote,,,,,6,,288,866
4179,promote,shadow_promote,,,,,6,,288,867
4168,promote,shadow_promote,,,,,6,,288,868
4169,promote,shadow_promote,,,,,6,,288,869
4150,promote,shadow_promote,,,,,6,,288,870
4165,promote,shadow_promote,,,,,6,,288,871
4171,promote,shadow_promote,,,,,6,,288,872
4151,promote,shadow_promote,,,,,6,,288,873
4198,promote,shadow_promote,,,,,6,,288,874
4200,stage,staged,,,,,6,,289,874,0.7868
4201,stage,staged,,,,,6,,290,874,0.7861
4202,stage,staged,,,,,6,,291,874,0.7904
4204,stage,staged,,,,,6,,292,874,0.7912
4205,stage,staged,,,,,6,,293,874,0.7902
4206,stage,staged,,,,,6,,294,874,0.7871
4207,stage,staged,,,,,6,,295,874,0.7885
4208,stage,staged,,,,,6,,296,874,0.7909
4209,stage,staged,,,,,6,,297,874,0.7875
4210,stage,staged,,,,,6,,298,874,0.7895
4213,stage,staged,,,,,6,,299,874,0.7895
4214,stage,staged,,,,,6,,300,874,0.7681
4215,stage,staged,,,,,6,,300,874,0.7916
4218,stage,staged,,,,,6,,300,874,0.7872
4219,stage,staged,,,,,6,,300,874,0.7876
4220,stage,staged,,,,,6,,300,874,0.633
4221,stage,staged,,,,,6,,300,874,0.7924
4222,stage,staged,,,,,6,,300,874,0.7928
4224,stage,staged,,,,,6,,300,874,0.7901
4225,stage,staged,,,,,6,,300,874,0.7944
4226,stage,staged,,,,,6,,300,874,0.7919
4227,stage,staged,,,,,6,,300,874,0.7871
4228,stage,staged,,,,,6,,300,874,0.7897
4229,stage,staged,,,,,6,,300,874,0.7919
4230,stage,staged,,,,,6,,300,874,0.7726
4231,stage,staged,,,,,6,,300,874,0.7969
4233,stage,staged,,,,,6,,300,874,0.792
4234,stage,staged,,,,,6,,300,874,0.7922
4236,stage,staged,,,,,6,,300,874,0.7881
4237,stage,staged,,,,,6,,300,874,0.7889
4238,stage,staged,,,,,6,,300,874,0.7965
4239,stage,staged,,,,,6,,300,874,0.7889
4240,stage,staged,,,,,6,,300,874,0.761
4243,stage,staged,,,,,6,,300,874,0.7962
4245,stage,staged,,,,,6,,300,874,0.79
4246,stage,staged,,,,,6,,300,874,0.7886
4249,stage,staged,,,,,6,,300,874,0.7911
4231,promote,shadow_promote,,,,,6,,288,875
4238,promote,shadow_promote,,,,,6,,288,876
4243,promote,shadow_promote,,,,,6,,288,877
4249,promote,shadow_promote,,,,,6,,288,878
4225,promote,shadow_promote,,,,,6,,288,879
4222,promote,shadow_promote,,,,,6,,288,880
4234,promote,shadow_promote,,,,,6,,288,881
4229,promote,shadow_promote,,,,,6,,288,882
4221,promote,shadow_promote,,,,,6,,288,883
4233,promote,shadow_promote,,,,,6,,288,884
4215,promote,shadow_promote,,,,,6,,288,885
4226,promote,shadow_promote,,,,,6,,288,886
4251,stage,staged,,,,,6,,289,886,0.7972
4253,stage,staged,,,,,6,,290,886,0.7889
4256,stage,staged,,,,,6,,291,886,0.7878
4258,stage,staged,,,,,6,,292,886,0.7918
4260,stage,staged,,,,,6,,293,886,0.7999
4261,stage,staged,,,,,6,,294,886,0.795
4262,stage,staged,,,,,6,,295,886,0.7887
4264,stage,staged,,,,,6,,296,886,0.7884
4265,stage,staged,,,,,6,,297,886,0.7914
4266,stage,staged,,,,,6,,298,886,0.7876
4268,stage,staged,,,,,6,,299,886,0.7868
4269,stage,staged,,,,,6,,300,886,0.7904
4270,stage,staged,,,,,6,,300,886,0.7859
4272,stage,staged,,,,,6,,300,886,0.7877
4273,stage,staged,,,,,6,,300,886,0.7562
4274,stage,staged,,,,,6,,300,886,0.7984
4275,stage,staged,,,,,6,,300,886,0.7935
4276,stage,staged,,,,,6,,300,886,0.8033
4279,stage,staged,,,,,6,,300,886,0.7888
4283,stage,staged,,,,,6,,300,886,0.7859
4284,stage,staged,,,,,6,,300,886,0.7907
4286,stage,staged,,,,,6,,300,886,0.7888
4288,stage,staged,,,,,6,,300,886,0.7965
4289,stage,staged,,,,,6,,300,886,0.7964
4290,stage,staged,,,,,6,,300,886,0.7957
4291,stage,staged,,,,,6,,300,886,0.7924
4293,stage,staged,,,,,6,,300,886,0.7911
4294,stage,staged,,,,,6,,300,886,0.794
4297,stage,staged,,,,,6,,300,886,0.7918
4298,stage,staged,,,,,6,,300,886,0.7959
4299,stage,staged,,,,,6,,300,886,0.7974
4276,promote,shadow_promote,,,,,6,,288,887
4274,promote,shadow_promote,,,,,6,,288,888
4260,promote,shadow_promote,,,,,6,,288,889
4299,promote,shadow_promote,,,,,6,,288,890
4288,promote,shadow_promote,,,,,6,,288,891
4298,promote,shadow_promote,,,,,6,,288,892
4290,promote,shadow_promote,,,,,6,,288,893
4289,promote,shadow_promote,,,,,6,,288,894
4251,promote,shadow_promote,,,,,6,,288,895
4294,promote,shadow_promote,,,,,6,,288,896
4297,promote,shadow_promote,,,,,6,,288,897
4275,promote,shadow_promote,,,,,6,,288,898
4300,stage,staged,,,,,6,,289,898,0.7911
4302,stage,staged,,,,,6,,290,898,0.7953
4306,stage,staged,,,,,6,,291,898,0.7938
4307,stage,staged,,,,,6,,292,898,0.7893
4311,stage,staged,,,,,6,,293,898,0.7949
4312,stage,staged,,,,,6,,294,898,0.8007
4313,stage,staged,,,,,6,,295,898,0.8069
4315,stage,staged,,,,,6,,296,898,0.7902
4319,stage,staged,,,,,6,,297,898,0.7904
4320,stage,staged,,,,,6,,298,898,0.7907
4323,stage,staged,,,,,6,,299,898,0.7917
4324,stage,staged,,,,,6,,300,898,0.8068
4330,stage,staged,,,,,6,,300,898,0.7896
4331,stage,staged,,,,,6,,300,898,0.7892
4332,stage,staged,,,,,6,,300,898,0.7895
4333,stage,staged,,,,,6,,300,898,0.7909
4334,stage,staged,,,,,6,,300,898,0.784
4335,stage,staged,,,,,6,,300,898,0.7962
4336,stage,staged,,,,,6,,300,898,0.8016
4340,stage,staged,,,,,6,,300,898,0.7898
4341,stage,staged,,,,,6,,300,898,0.7869
4346,stage,staged,,,,,6,,300,898,0.7906
4347,stage,staged,,,,,6,,300,898,0.7934
4349,stage,staged,,,,,6,,300,898,0.7908
4324,promote,shadow_promote,,,,,6,,288,899
4313,promote,shadow_promote,,,,,6,,288,900
4336,promote,shadow_promote,,,,,6,,288,901
4312,promote,shadow_promote,,,,,6,,288,902
4335,promote,shadow_promote,,,,,6,,288,903
4347,promote,shadow_promote,,,,,6,,288,904
4311,promote,shadow_promote,,,,,6,,288,905
4349,promote,shadow_promote,,,,,6,,288,906
4346,promote,shadow_promote,,,,,6,,288,907
4333,promote,shadow_promote,,,,,6,,288,908
4302,promote,shadow_promote,,,,,6,,288,909
4306,promote,shadow_promote,,,,,6,,288,910
4350,stage,staged,,,,,6,,289,910,0.8
4354,stage,staged,,,,,6,,290,910,0.7907
4355,stage,staged,,,,,6,,291,910,0.7905
4356,stage,staged,,,,,6,,292,910,0.7963
4357,stage,staged,,,,,6,,293,910,0.7944
4358,stage,staged,,,,,6,,294,910,0.7921
4360,stage,staged,,,,,6,,295,910,0.7899
4361,stage,staged,,,,,6,,296,910,0.7924
4362,stage,staged,,,,,6,,297,910,0.7936
4363,stage,staged,,,,,6,,298,910,0.7948
4364,stage,staged,,,,,6,,299,910,0.7909
4366,stage,staged,,,,,6,,300,910,0.7853
4367,stage,staged,,,,,6,,300,910,0.7905
4368,stage,staged,,,,,6,,300,910,0.7886
4369,stage,staged,,,,,6,,300,910,0.7896
4370,stage,staged,,,,,6,,300,910,0.7924
4371,stage,staged,,,,,6,,300,910,0.7928
4372,stage,staged,,,,,6,,300,910,0.7954
4373,stage,staged,,,,,6,,300,910,0.7911
4375,stage,staged,,,,,6,,300,910,0.7899
4377,stage,staged,,,,,6,,300,910,0.7864
4378,stage,staged,,,,,6,,300,910,0.7912
4379,stage,staged,,,,,6,,300,910,0.7889
4380,stage,staged,,,,,6,,300,910,0.7906
4381,stage,staged,,,,,6,,300,910,0.7898
4382,stage,staged,,,,,6,,300,910,0.7921
4384,stage,staged,,,,,6,,300,910,0.7929
4385,stage,staged,,,,,6,,300,910,0.7885
4387,stage,staged,,,,,6,,300,910,0.795
4390,stage,staged,,,,,6,,300,910,0.7864
4392,stage,staged,,,,,6,,300,910,0.7922
4393,stage,staged,,,,,6,,300,910,0.7924
4394,stage,staged,,,,,6,,300,910,0.794
4395,stage,staged,,,,,6,,300,910,0.7892
4396,stage,staged,,,,,6,,300,910,0.7769
4397,stage,staged,,,,,6,,300,910,0.7848
4398,stage,staged,,,,,6,,300,910,0.7961
4399,stage,staged,,,,,6,,300,910,0.7981
4399,promote,shadow_promote,,,,,6,,288,911
4398,promote,shadow_promote,,,,,6,,288,912
4350,promote,shadow_promote,,,,,6,,288,913
4387,promote,shadow_promote,,,,,6,,288,914
4394,promote,shadow_promote,,,,,6,,288,915
4372,promote,shadow_promote,,,,,6,,288,916
4356,promote,shadow_promote,,,,,6,,288,917
4393,promote,shadow_promote,,,,,6,,288,918
4392,promote,shadow_promote,,,,,6,,288,919
4384,promote,shadow_promote,,,,,6,,288,920
4363,promote,shadow_promote,,,,,6,,288,921
4362,promote,shadow_promote,,,,,6,,288,922
4401,stage,staged,,,,,6,,289,922,0.797
4403,stage,staged,,,,,6,,290,922,0.7359
4405,stage,staged,,,,,6,,291,922,0.7963
4407,stage,staged,,,,,6,,292,922,0.7918
4408,stage,staged,,,,,6,,293,922,0.7931
4409,stage,staged,,,,,6,,294,922,0.7898
4410,stage,staged,,,,,6,,295,922,0.7902
4413,stage,staged,,,,,6,,296,922,0.7815
4415,stage,staged,,,,,6,,297,922,0.7877
4418,stage,staged,,,,,6,,298,922,0.7934
4419,stage,staged,,,,,6,,299,922,0.7911
4420,stage,staged,,,,,6,,300,922,0.7891
4424,stage,staged,,,,,6,,300,922,0.7935
4427,stage,staged,,,,,6,,300,922,0.7984
4428,stage,staged,,,,,6,,300,922,0.7913
4429,stage,staged,,,,,6,,300,922,0.7883
4430,stage,staged,,,,,6,,300,922,0.79
4431,stage,staged,,,,,6,,300,922,0.7912
4432,stage,staged,,,,,6,,300,922,0.7909
4435,stage,staged,,,,,6,,300,922,0.7966
4437,stage,staged,,,,,6,,300,922,0.7399
4439,stage,staged,,,,,6,,300,922,0.791
4441,stage,staged,,,,,6,,300,922,0.788
4442,stage,staged,,,,,6,,300,922,0.7911
4444,stage,staged,,,,,6,,300,922,0.7922
4445,stage,staged,,,,,6,,300,922,0.7893
4447,stage,staged,,,,,6,,300,922,0.7889
4448,stage,staged,,,,,6,,300,922,0.7883
4427,promote,shadow_promote,,,,,6,,288,923
4435,promote,shadow_promote,,,,,6,,288,924
4401,promote,shadow_promote,,,,,6,,288,925
4418,promote,shadow_promote,,,,,6,,288,926
4405,promote,shadow_promote,,,,,6,,288,927
4424,promote,shadow_promote,,,,,6,,288,928
4444,promote,shadow_promote,,,,,6,,288,929
4442,promote,shadow_promote,,,,,6,,288,930
4419,promote,shadow_promote,,,,,6,,288,931
4428,promote,shadow_promote,,,,,6,,288,932
4431,promote,shadow_promote,,,,,6,,288,933
4439,promote,shadow_promote,,,,,6,,288,934
4450,stage,staged,,,,,6,,289,934,0.8017
4453,stage,staged,,,,,6,,290,934,0.7928
4455,stage,staged,,,,,6,,291,934,0.7906
4456,stage,staged,,,,,6,,292,934,0.7908
4457,stage,staged,,,,,6,,293,934,0.7903
4458,stage,staged,,,,,6,,294,934,0.7895
4459,stage,staged,,,,,6,,295,934,0.7907
4461,stage,staged,,,,,6,,296,934,0.7916
4462,stage,staged,,,,,6,,297,934,0.7886
4464,stage,staged,,,,,6,,298,934,0.7901
4465,stage,staged,,,,,6,,299,934,0.7792
4467,stage,staged,,,,,6,,300,934,0.7914
4468,stage,staged,,,,,6,,300,934,0.7964
4469,stage,staged,,,,,6,,300,934,0.7919
4470,stage,staged,,,,,6,,300,934,0.7899
4471,stage,staged,,,,,6,,300,934,0.7851
4473,stage,staged,,,,,6,,300,934,0.7909
4474,stage,staged,,,,,6,,300,934,0.7877
4475,stage,staged,,,,,6,,300,934,0.7868
4476,stage,staged,,,,,6,,300,934,0.7879
4477,stage,staged,,,,,6,,300,934,0.7887
4479,stage,staged,,,,,6,,300,934,0.7876
4481,stage,staged,,,,,6,,300,934,0.7897
4483,stage,staged,,,,,6,,300,934,0.7948
4484,stage,staged,,,,,6,,300,934,0.7916
4485,stage,staged,,,,,6,,300,934,0.7667
4486,stage,staged,,,,,6,,300,934,0.7946
4489,stage,staged,,,,,6,,300,934,0.741
4492,stage,staged,,,,,6,,300,934,0.8093
4493,stage,staged,,,,,6,,300,934,0.804
4494,stage,staged,,,,,6,,300,934,0.7938
4495,stage,staged,,,,,6,,300,934,0.7942
4496,stage,staged,,,,,6,,300,934,0.7913
4498,stage,staged,,,,,6,,300,934,0.7937
4499,stage,staged,,,,,6,,300,934,0.7966
4492,promote,shadow_promote,,,,,6,,288,935
4493,promote,shadow_promote,,,,,6,,288,936
4450,promote,shadow_promote,,,,,6,,288,937
4499,promote,shadow_promote,,,,,6,,288,938
4494,promote,shadow_promote,,,,,6,,288,939
4495,promote,shadow_promote,,,,,6,,288,940
4486,promote,shadow_promote,,,,,6,,288,941
4498,promote,shadow_promote,,,,,6,,288,942
4468,promote,shadow_promote,,,,,6,,288,943
4483,promote,shadow_promote,,,,,6,,288,944
4496,promote,shadow_promote,,,,,6,,288,945
4453,promote,shadow_promote,,,,,6,,288,946
4502,stage,staged,,,,,6,,289,946,0.7888
4503,stage,staged,,,,,6,,290,946,0.788
4507,stage,staged,,,,,6,,291,946,0.7913
4508,stage,staged,,,,,6,,292,946,0.7903
4509,stage,staged,,,,,6,,293,946,0.7952
4511,stage,staged,,,,,6,,294,946,0.7911
4513,stage,staged,,,,,6,,295,946,0.7905
4515,stage,staged,,,,,6,,296,946,0.7897
4519,stage,staged,,,,,6,,297,946,0.7913
4520,stage,staged,,,,,6,,298,946,0.7891
4523,stage,staged,,,,,6,,299,946,0.8027
4524,stage,staged,,,,,6,,300,946,0.7952
4525,stage,staged,,,,,6,,300,946,0.7957
4527,stage,staged,,,,,6,,300,946,0.7894
4528,stage,staged,,,,,6,,300,946,0.7913
4529,stage,staged,,,,,6,,300,946,0.7913
4534,stage,staged,,,,,6,,300,946,0.7981
4537,stage,staged,,,,,6,,300,946,0.7977
4538,stage,staged,,,,,6,,300,946,0.7916
4540,stage,staged,,,,,6,,300,946,0.7904
4541,stage,staged,,,,,6,,300,946,0.7911
4543,stage,staged,,,,,6,,300,946,0.7986
4545,stage,staged,,,,,6,,300,946,0.789
4547,stage,staged,,,,,6,,300,946,0.7875
4548,stage,staged,,,,,6,,300,946,0.7943
4549,stage,staged,,,,,6,,300,946,0.7865
4543,promote,shadow_promote,,,,,6,,288,947
4523,promote,shadow_promote,,,,,6,,288,948
4537,promote,shadow_promote,,,,,6,,288,949
4534,promote,shadow_promote,,,,,6,,288,950
4524,promote,shadow_promote,,,,,6,,288,951
4525,promote,shadow_promote,,,,,6,,288,952
4548,promote,shadow_promote,,,,,6,,288,953
4509,promote,shadow_promote,,,,,6,,288,954
4538,promote,shadow_promote,,,,,6,,288,955
4541,promote,shadow_promote,,,,,6,,288,956
4528,promote,shadow_promote,,,,,6,,288,957
4540,promote,shadow_promote,,,,,6,,288,958
4551,stage,staged,,,,,6,,289,958,0.7903
4552,stage,staged,,,,,6,,290,958,0.7866
4553,stage,staged,,,,,6,,291,958,0.7866
4554,stage,staged,,,,,6,,292,958,0.792
4555,stage,staged,,,,,6,,293,958,0.7947
4556,stage,staged,,,,,6,,294,958,0.7892
4557,stage,staged,,,,,6,,295,958,0.7917
4559,stage,staged,,,,,6,,296,958,0.7938
4561,stage,staged,,,,,6,,297,958,0.7866
4562,stage,staged,,,,,6,,298,958,0.7888
4563,stage,staged,,,,,6,,299,958,0.7923
4565,stage,staged,,,,,6,,300,958,0.7369
4569,stage,staged,,,,,6,,300,958,0.8058
4570,stage,staged,,,,,6,,300,958,0.8056
4575,stage,staged,,,,,6,,300,958,0.7919
4576,stage,staged,,,,,6,,300,958,0.7907
4577,stage,staged,,,,,6,,300,958,0.79
4579,stage,staged,,,,,6,,300,958,0.7952
4580,stage,staged,,,,,6,,300,958,0.7933
4581,stage,staged,,,,,6,,300,958,0.7928
4583,stage,staged,,,,,6,,300,958,0.7909
4585,stage,staged,,,,,6,,300,958,0.7909
4586,stage,staged,,,,,6,,300,958,0.7597
4587,stage,staged,,,,,6,,300,958,0.7986
4588,stage,staged,,,,,6,,300,958,0.7948
4591,stage,staged,,,,,6,,300,958,0.7925
4597,stage,staged,,,,,6,,300,958,0.8051
4599,stage,staged,,,,,6,,300,958,0.7948
4597,promote,shadow_promote,,,,,6,,288,959
4569,promote,shadow_promote,,,,,6,,288,960
4570,promote,shadow_promote,,,,,6,,288,961
4587,promote,shadow_promote,,,,,6,,288,962
4599,promote,shadow_promote,,,,,6,,288,963
4579,promote,shadow_promote,,,,,6,,288,964
4581,promote,shadow_promote,,,,,6,,288,965
4588,promote,shadow_promote,,,,,6,,288,966
4555,promote,shadow_promote,,,,,6,,288,967
4580,promote,shadow_promote,,,,,6,,288,968
4583,promote,shadow_promote,,,,,6,,288,969
4591,promote,shadow_promote,,,,,6,,288,970
4600,stage,staged,,,,,6,,289,970,0.7947
4601,stage,staged,,,,,6,,290,970,0.7829
4603,stage,staged,,,,,6,,291,970,0.7855
4604,stage,staged,,,,,6,,292,970,0.7895
4607,stage,staged,,,,,6,,293,970,0.7856
4608,stage,staged,,,,,6,,294,970,0.7907
4610,stage,staged,,,,,6,,295,970,0.7977
4612,stage,staged,,,,,6,,296,970,0.7922
4614,stage,staged,,,,,6,,297,970,0.7847
4615,stage,staged,,,,,6,,298,970,0.789
4616,stage,staged,,,,,6,,299,970,0.7889
4617,stage,staged,,,,,6,,300,970,0.7919
4618,stage,staged,,,,,6,,300,970,0.788
4622,stage,staged,,,,,6,,300,970,0.7891
4623,stage,staged,,,,,6,,300,970,0.7954
4624,stage,staged,,,,,6,,300,970,0.7925
4626,stage,staged,,,,,6,,300,970,0.7901
4627,stage,staged,,,,,6,,300,970,0.7736
4630,stage,staged,,,,,6,,300,970,0.7496
4633,stage,staged,,,,,6,,300,970,0.7924
4634,stage,staged,,,,,6,,300,970,0.7928
4635,stage,staged,,,,,6,,300,970,0.7863
4639,stage,staged,,,,,6,,300,970,0.7883
4640,stage,staged,,,,,6,,300,970,0.7906
4641,stage,staged,,,,,6,,300,970,0.7896
4643,stage,staged,,,,,6,,300,970,0.7941
4644,stage,staged,,,,,6,,300,970,0.799
4645,stage,staged,,,,,6,,300,970,0.7909
4646,stage,staged,,,,,6,,300,970,0.7939
4648,stage,staged,,,,,6,,300,970,0.7886
4644,promote,shadow_promote,,,,,6,,288,971
4643,promote,shadow_promote,,,,,6,,288,972
4610,promote,shadow_promote,,,,,6,,288,973
4623,promote,shadow_promote,,,,,6,,288,974
4646,promote,shadow_promote,,,,,6,,288,975
4634,promote,shadow_promote,,,,,6,,288,976
4645,promote,shadow_promote,,,,,6,,288,977
4624,promote,shadow_promote,,,,,6,,288,978
4633,promote,shadow_promote,,,,,6,,288,979
4600,promote,shadow_promote,,,,,6,,288,980
4617,promote,shadow_promote,,,,,6,,288,981
4640,promote,shadow_promote,,,,,6,,288,982
4650,stage,staged,,,,,6,,289,982,0.7876
4651,stage,staged,,,,,6,,290,982,0.7868
4652,stage,staged,,,,,6,,291,982,0.793
4653,stage,staged,,,,,6,,292,982,0.7914
4656,stage,staged,,,,,6,,293,982,0.797
4658,stage,staged,,,,,6,,294,982,0.7854
4660,stage,staged,,,,,6,,295,982,0.797
4662,stage,staged,,,,,6,,296,982,0.7996
