step,loss,ema,perplexity,id_loss,lr,conf_mean,ent_mean,brier,abstain_ratio,chosen_steps,avg_steps,s_max,inflation_rate,high_step_prob,rule_acc,top5_acc,avg_top1_prob,cloze_transition,gate_pass_60_95,z_lang_norm,z_logic_norm,z_bridge_norm,mem_size,rejector_score,tau_r,coverage,use_autonomous,difficulty_level,composite_score,abstain_cap,force_write_enabled,fw_ce,fw_len_pen
24,7.8567,8.776,2583.018,7.2396,0.000192,0.3767,8.7569,0.0549,1.0,10,10.0,10,1.6667,0.0,0.1397,0.214,0.0897,0.0909,0.0,0.1016,0.1016,0.2476,0,0.0,0.5,0.0,0,0,2.1684,1.0,0,0.0,0.0
25,7.6133,8.7179,2024.9877,6.9945,0.0002,0.3894,8.7488,0.054,1.0,10,10.0,10,1.6667,0.0,0.1538,0.2356,0.0903,0.1282,0.0,0.102,0.102,0.2424,0,0.0,0.5,0.0,0,0,2.1206,1.0,0,0.0,0.0
26,7.5524,8.6596,1905.2457,7.2423,0.000208,0.397,8.7293,0.074,1.0,10,10.0,10,1.6667,0.0,0.1231,0.1962,0.0904,0.1064,0.0,0.1396,0.1396,0.3148,0,0.0,0.5,0.0,0,0,2.7482,1.0,0,0.0,0.0
27,6.6762,8.5604,793.315,6.8213,0.000216,0.4062,8.7223,0.019,1.0,10,10.0,10,1.6667,0.0,0.2685,0.396,0.0947,0.0909,0.0,0.1497,0.1497,0.3737,0,0.0,0.5,0.0,0,0,3.2595,1.0,0,0.0,0.0
28,7.2634,8.4956,1427.0624,6.7805,0.000224,0.4106,8.7394,0.0774,1.0,10,10.0,10,1.6667,0.0,0.1322,0.2273,0.0897,0.1304,0.0,0.1578,0.1578,0.3478,0,0.0,0.5,0.0,0,0,3.04,1.0,0,0.0,0.0
29,7.4222,8.4419,1672.6284,6.7691,0.00023200000000000003,0.415,8.763,0.0713,1.0,10,10.0,10,1.6667,0.0,0.1461,0.2237,0.0837,0.1,0.0,0.1208,0.1208,0.3019,0,0.0,0.5,0.0,0,0,2.6452,1.0,0,0.0,0.0
30,7.0907,8.3743,1200.7557,6.8838,0.00024,0.4167,8.7627,0.0625,1.0,10,10.0,10,1.6667,0.0,0.1624,0.2589,0.0855,0.0732,0.0,0.1466,0.1466,0.3481,0,0.0,0.5,0.0,0,0,3.0499,1.0,1,8.0975,0.0
31,7.1968,8.3155,1335.1919,6.3348,0.000248,0.425,8.774,0.0557,1.0,10,10.0,10,1.6667,0.0,0.1911,0.293,0.083,0.0909,0.0,0.1414,0.1414,0.345,0,0.0,0.5,0.0,0,0,3.0274,1.0,0,0.0,0.0
32,7.0036,8.2499,1100.5342,6.2016,0.000256,0.4348,8.7624,0.0745,1.0,10,10.0,10,1.6667,0.0,0.1531,0.2344,0.0822,0.0909,0.0,0.1522,0.1522,0.3667,0,0.0,0.5,0.0,0,0,3.2129,1.0,0,0.0,0.0
33,6.7765,8.1762,876.9727,6.2685,0.000264,0.4375,8.7361,0.092,1.0,10,10.0,10,1.6667,0.0,0.1322,0.2686,0.0831,0.1,0.0,0.1767,0.1767,0.3759,0,0.0,0.5,0.0,0,0,3.2835,1.0,0,0.0,0.0
34,6.3644,8.0856,580.7821,5.8741,0.00027200000000000005,0.4395,8.7,0.0446,1.0,10,10.0,10,1.6667,0.0,0.227,0.3546,0.092,0.1556,0.0,0.1726,0.1726,0.3959,0,0.0,0.5,0.0,0,0,3.4448,1.0,1,7.4088,0.0
35,6.9917,8.0309,1087.5679,5.5981,0.0016,0.4473,8.6928,0.0911,1.0,10,10.0,10,1.6667,0.0,0.1441,0.2162,0.0874,0.1818,0.0,0.1418,0.1418,0.3389,0,0.0,0.5,0.0,0,0,2.9456,1.0,0,0.0,0.0
36,6.211,7.9399,498.202,5.2096,0.0016,0.4731,8.4076,0.1005,1.0,10,10.0,10,1.6667,0.0,0.155,0.1938,0.1135,0.1481,0.0,0.1837,0.1837,0.4131,0,0.0,0.5,0.0,0,0,3.4733,1.0,1,5.6969,0.0
37,5.625,7.8242,277.2848,4.4875,0.0016,0.5117,8.1854,0.1177,1.0,7,9.9189,10,1.6532,0.0,0.1681,0.2227,0.1096,0.25,0.0,0.1365,0.1365,0.3468,0,0.0,0.5,0.0,0,0,2.8387,1.0,0,0.0,0.0
38,5.4944,7.7077,243.3185,3.9424,0.0016,0.4897,7.506,0.095,1.0,10,9.9211,10,1.6535,0.0,0.1802,0.2162,0.1724,0.25,0.0,0.141,0.141,0.3193,0,0.0,0.5,0.0,0,0,2.3968,1.0,0,0.0,0.0
39,4.423,7.5435,83.3481,3.5081,0.0016,0.4321,6.5404,0.0666,1.0,10,9.9231,10,1.6538,0.0,0.1732,0.2597,0.2776,0.2632,0.0,0.1346,0.1346,0.3242,0,0.0,0.5,0.0,0,0,2.1201,1.0,1,2.92,0.0
40,4.0616,7.3694,58.0654,3.4027,0.0016,0.426,5.946,0.0577,1.0,10,9.925,10,1.6542,0.0,0.185,0.3084,0.2424,0.2121,0.0,0.1379,0.1379,0.3306,0,0.0,0.5,0.0,0,0,1.966,1.0,0,0.0,0.0
41,5.6448,7.2831,282.8195,3.3496,0.0016,0.4189,6.0861,0.0599,1.0,10,9.9268,10,1.6545,0.0,0.1739,0.2609,0.1938,0.2444,0.0,0.1059,0.1059,0.2709,0,0.0,0.5,0.0,0,0,1.6489,1.0,1,2.1732,0.0
42,4.4726,7.1426,87.5846,3.3354,0.0016,0.4663,4.9932,0.0164,1.0,10,9.9286,10,1.6548,0.0,0.3406,0.3768,0.2631,0.1538,0.0,0.0892,0.0892,0.2301,0,0.0,0.5,0.0,0,0,1.1488,1.0,0,0.0,0.0
43,3.7213,6.9715,41.3169,3.1078,0.0016,0.5317,3.8353,0.0934,1.0,7,9.8605,10,1.6434,0.0,0.2263,0.3539,0.304,0.325,0.0,0.089,0.089,0.2373,0,0.0,0.5,0.0,0,0,0.9099,1.0,0,0.0,0.0
44,4.1774,6.8318,65.198,3.09,0.0016,0.6094,6.0141,0.0589,1.0,7,9.7955,10,1.6326,0.0,0.3664,0.374,0.4599,0.2353,1.0,0.061,0.061,0.1782,0,0.0,0.5,0.0,0,0,1.072,1.0,0,0.0,0.0
45,4.2579,6.7031,70.6642,2.7997,0.0016,0.5654,5.0609,0.0709,1.0,7,9.7333,10,1.6222,0.0,0.3,0.34,0.3563,0.475,0.0,0.07,0.07,0.1964,0,0.0,0.5,0.0,0,0,0.9942,1.0,0,0.0,0.0
46,3.0019,6.5181,20.1244,2.4468,0.0016,0.5298,3.5009,0.0666,1.0,7,9.6739,10,1.6123,0.0,0.2731,0.4257,0.258,0.4878,0.0,0.0931,0.0931,0.2497,0,0.0,0.5,0.0,0,0,0.8743,1.0,0,0.0,0.0
47,3.6083,6.3726,36.9049,2.5336,0.0016,0.4873,4.6845,0.0091,1.0,10,9.6809,10,1.6135,0.0,0.4122,0.4427,0.3001,0.5385,0.0,0.1109,0.1109,0.3335,0,0.0,0.5,0.0,0,0,1.5624,1.0,0,0.0,0.0
48,5.6786,6.3379,292.5323,2.4808,0.0016,0.5029,5.526,0.1062,1.0,7,9.625,10,1.6042,0.0,0.1807,0.253,0.3099,0.575,0.0,0.1161,0.1161,0.3775,0,0.0,0.5,0.0,0,0,2.0861,1.0,1,3.5144,0.0
49,5.1247,6.2772,168.1282,2.346,0.0016,0.5762,4.3258,0.1409,1.0,7,9.5714,10,1.5952,0.0,0.1962,0.2584,0.2992,0.4103,0.0,0.1612,0.1612,0.4912,0,0.0,0.5,0.0,0,0,2.125,1.0,1,1.9256,0.0
50,4.2957,6.1782,73.3833,2.5428,0.0016,0.5645,3.4567,0.0986,1.0,7,9.52,10,1.5867,0.0,0.2487,0.3523,0.3397,0.2353,0.0,0.2117,0.2117,0.6416,0,0.0,0.5,0.0,0,0,2.2177,1.0,0,0.0,0.0
51,2.7457,6.0065,15.5748,2.1946,0.0016,0.5752,1.314,0.0705,1.0,7,9.4706,10,1.5784,0.0,0.3347,0.6398,0.3607,0.2895,0.0,0.0825,0.0825,0.2248,0,0.0,0.5,0.0,0,0,0.2954,1.0,0,0.0,0.0
52,4.5367,5.933,93.3798,2.0825,0.0016,0.5693,1.5209,0.2619,1.0,7,9.4231,10,1.5705,0.0,0.0586,0.2381,0.3571,0.4667,0.0,0.1055,0.1055,0.3338,0,0.0,0.5,0.0,0,0,0.5077,1.0,1,0.5258,0.0
53,5.0141,5.8871,150.514,2.5178,0.0016,0.543,1.8627,0.1968,1.0,7,9.3774,10,1.5629,0.0,0.1,0.1727,0.1568,0.3913,0.0,0.2338,0.2338,0.6359,0,0.0,0.5,0.0,0,0,1.1845,1.0,0,0.0,0.0
54,4.0458,5.795,57.1569,2.6023,0.0016,0.5273,1.6149,0.1057,1.0,7,9.3333,10,1.5556,0.0,0.2017,0.2876,0.2,0.3,0.0,0.1399,0.1399,0.4215,0,0.0,0.5,0.0,0,0,0.6807,1.0,0,0.0,0.0
55,4.1102,5.7108,60.9611,2.8493,0.0016,0.5186,2.0535,0.1441,1.0,7,9.2909,10,1.5485,0.0,0.1378,0.2686,0.2999,0.1765,0.0,0.1872,0.1872,0.5985,0,0.0,0.5,0.0,0,0,1.229,1.0,0,0.0,0.0
56,4.6228,5.6564,101.7827,2.7732,0.0016,0.4775,3.3422,0.1071,1.0,10,9.3036,10,1.5506,0.0,0.1492,0.2621,0.1983,0.2424,0.0,0.3235,0.3235,0.9294,0,0.0,0.5,0.0,0,0,3.1062,1.0,0,0.0,0.0
57,9.2325,5.8352,10224.4411,2.9746,0.0016,0.4407,5.0526,0.1575,1.0,10,9.3158,10,1.5526,0.0,0.0438,0.0876,0.0957,0.275,0.0,0.8882,0.8882,2.2038,0,0.0,0.5,0.0,0,0,11.1351,1.0,0,0.0,0.0
58,4.5975,5.7733,99.235,2.9306,0.0016,0.4026,4.6349,0.0425,1.0,10,9.3276,10,1.5546,0.0,0.1951,0.1951,0.2755,0.2593,0.0,0.3893,0.3893,1.0937,0,0.0,0.5,0.0,0,0,5.0691,1.0,1,3.6907,0.0
59,4.4876,5.709,88.9057,2.6012,0.0016,0.4626,4.2513,0.0227,1.0,10,9.339,10,1.5565,0.0,0.3172,0.3379,0.1541,0.3913,0.0,0.2729,0.2729,0.7866,0,0.0,0.5,0.0,0,0,3.3443,1.0,0,0.0,0.0
60,4.3907,5.6431,80.6979,2.093,0.0016,0.5107,3.7469,0.1407,1.0,7,9.3,10,1.55,0.0,0.1372,0.2345,0.1854,0.5897,0.0,0.2297,0.2297,0.6743,0,0.0,0.5,0.0,0,0,2.5265,1.0,0,0.0,0.0
61,4.2033,5.5711,66.9077,1.7418,0.0016,0.4734,3.5986,0.1143,1.0,10,9.3115,10,1.5519,0.0,0.1354,0.2838,0.2319,0.725,0.0,0.1578,0.1578,0.5063,0,0.0,0.5,0.0,0,0,1.822,1.0,1,1.4068,0.0
62,4.0125,5.4932,55.2875,1.9583,0.0016,0.5176,2.6954,0.093,1.0,7,9.2742,10,1.5457,0.0,0.2105,0.2632,0.3347,0.5641,0.0,0.1979,0.1979,0.5544,0,0.0,0.5,0.0,0,0,1.4944,1.0,0,0.0,0.0
63,4.0611,5.4216,58.04,2.0149,0.0016,0.5195,2.3637,0.0687,1.0,7,9.2381,10,1.5397,0.0,0.254,0.3439,0.2394,0.4848,0.0,0.1469,0.1469,0.4702,0,0.0,0.5,0.0,0,0,1.1113,1.0,0,0.0,0.0
64,4.025,5.3518,55.978,1.2148,0.0016,0.5171,2.1197,0.14,1.0,7,9.2031,10,1.5339,0.0,0.1423,0.3034,0.334,0.7692,0.0,0.2319,0.2319,0.5864,0,0.0,0.5,0.0,0,0,1.2431,1.0,0,0.0,0.0
65,3.6209,5.2652,37.372,1.4573,0.0016,0.5293,1.644,0.0864,1.0,7,9.1692,10,1.5282,0.0,0.2319,0.3285,0.308,0.6,0.0,0.1418,0.1418,0.4013,0,0.0,0.5,0.0,0,0,0.6597,1.0,0,0.0,0.0
66,3.8753,5.1957,48.1979,1.4025,0.0016,0.4902,2.0338,0.0741,1.0,10,9.1818,10,1.5303,0.0,0.2162,0.3829,0.229,0.6296,0.0,0.1129,0.1129,0.3018,0,0.0,0.5,0.0,0,0,0.6138,1.0,0,0.0,0.0
67,3.8499,5.1284,46.9899,1.3111,0.0016,0.5122,2.2624,0.0518,1.0,7,9.1493,10,1.5249,0.0,0.2888,0.3448,0.1743,0.7333,0.0,0.1264,0.1264,0.396,0,0.0,0.5,0.0,0,0,0.896,1.0,0,0.0,0.0
68,3.3163,5.0378,27.558,1.2126,0.0016,0.6436,2.3825,0.1161,1.0,7,9.1176,10,1.5196,0.0,0.3095,0.4048,0.4565,0.6842,1.0,0.18,0.18,0.4951,0,0.0,0.5,0.0,0,0,1.1796,1.0,0,0.0,0.0
69,3.9199,4.9819,50.3949,1.3748,0.0016,0.6387,3.0997,0.1106,1.0,7,9.087,10,1.5145,0.0,0.3071,0.3857,0.2855,0.6222,1.0,0.2038,0.2038,0.6246,0,0.0,0.5,0.0,0,0,1.936,1.0,0,0.0,0.0
70,4.1017,4.9379,60.4456,0.9111,0.0016,0.6201,2.5172,0.201,1.0,7,9.0571,10,1.5095,0.0,0.1818,0.2879,0.2773,0.8684,1.0,0.1431,0.1431,0.4266,0,0.0,0.5,0.0,0,0,1.074,1.0,0,0.0,0.0
71,3.8017,4.8811,44.7761,1.196,0.0016,0.5679,2.9681,0.0502,1.0,7,9.0282,10,1.5047,0.0,0.3566,0.3876,0.3883,0.7949,0.0,0.1762,0.1762,0.5594,0,0.0,0.5,0.0,0,0,1.6604,1.0,0,0.0,0.0
72,2.6446,4.7693,14.0772,0.9965,0.0016,0.5449,2.4874,0.0422,1.0,7,9.0,10,1.5,0.0,0.3526,0.6368,0.3549,0.7273,0.0,0.0886,0.0886,0.2404,0,0.0,0.5,0.0,0,0,0.598,1.0,0,0.0,0.0
73,5.3351,4.7976,207.496,1.057,0.0016,0.542,3.6722,0.1999,1.0,7,8.9726,10,1.4954,0.0,0.0964,0.3012,0.3439,0.7436,0.0,0.2024,0.2024,0.6289,0,0.0,0.5,0.0,0,0,2.3096,1.0,0,0.0,0.0
74,4.114,4.7634,61.1929,1.0055,0.0016,0.4854,2.7737,0.1047,1.0,10,8.9865,10,1.4977,0.0,0.1571,0.2513,0.2914,0.725,0.0,0.1168,0.1168,0.3451,0,0.0,0.5,0.0,0,0,0.9572,1.0,0,0.0,0.0
75,3.089,4.6797,21.954,1.1688,0.0016,0.4255,3.9747,0.0018,1.0,10,9.0,10,1.5,0.0,0.3969,0.542,0.2121,0.8222,0.0,0.1703,0.1703,0.5099,0,0.0,0.5,0.0,0,0,2.0266,1.0,0,0.0,0.0
76,3.9956,4.6455,54.3562,0.9181,0.0016,0.3845,3.4888,0.056,1.0,10,9.0132,10,1.5022,0.0,0.152,0.332,0.261,0.8974,0.0,0.1964,0.1964,0.503,0,0.0,0.5,0.0,0,0,1.7547,1.0,0,0.0,0.0
77,2.9666,4.5615,19.4253,0.9335,0.0016,0.3708,3.9394,0.005,1.0,10,9.026,10,1.5043,0.0,0.403,0.5597,0.3067,0.8462,0.0,0.1754,0.1754,0.4902,0,0.0,0.5,0.0,0,0,1.931,1.0,0,0.0,0.0
78,3.4798,4.5074,32.452,0.6014,0.0016,0.385,2.6042,0.0245,1.0,10,9.0385,10,1.5064,0.0,0.226,0.3654,0.3633,0.85,0.0,0.1016,0.1016,0.2775,0,0.0,0.5,0.0,0,0,0.7228,1.0,0,0.0,0.0
79,2.4053,4.4023,11.0816,0.5987,0.0016,0.4177,3.0835,0.0106,1.0,10,9.0506,10,1.5084,0.0,0.4519,0.6519,0.4065,0.8438,0.0,0.1526,0.1526,0.4421,0,0.0,0.5,0.0,0,0,1.3632,1.0,0,0.0,0.0
80,3.7565,4.37,42.7985,0.588,0.0016,0.4316,3.6558,0.0157,1.0,10,9.0625,10,1.5104,0.0,0.3785,0.6007,0.219,0.9783,0.0,0.2156,0.2156,0.6019,0,0.0,0.5,0.0,0,0,2.2004,1.0,0,0.0,0.0
81,7.2328,4.5132,1384.0853,1.1986,0.0016,0.4878,6.9977,0.1911,1.0,10,9.0741,10,1.5123,0.0,0.0513,0.0513,0.111,1.0,0.0,0.396,0.396,1.3087,0,0.0,0.5,0.0,0,0,9.1576,1.0,0,0.0,0.0
82,5.0293,4.539,152.8233,0.6068,0.0016,0.5112,3.754,0.135,1.0,7,9.0488,10,1.5081,0.0,0.1472,0.3129,0.3656,0.913,0.0,0.2165,0.2165,0.6888,0,0.0,0.5,0.0,0,0,2.5859,1.0,0,0.0,0.0
83,4.2718,4.5256,71.6492,0.6931,0.0016,0.46,3.7478,0.0661,1.0,10,9.0602,10,1.51,0.0,0.2017,0.2143,0.2543,0.8824,0.0,0.1969,0.1969,0.5055,0,0.0,0.5,0.0,0,0,1.8945,1.0,0,0.0,0.0
84,3.6395,4.4813,38.0733,0.6641,0.0016,0.4841,3.5138,0.0807,1.0,10,9.0714,10,1.5119,0.0,0.2083,0.4125,0.2701,0.8519,0.0,0.1059,0.1059,0.2964,0,0.0,0.5,0.0,0,0,1.0415,1.0,0,0.0,0.0
85,4.3745,4.476,79.3987,0.4131,0.0016,0.4736,3.5349,0.0894,1.0,10,9.0824,10,1.5137,0.0,0.1767,0.3103,0.2042,0.8958,0.0,0.1283,0.1283,0.3489,0,0.0,0.5,0.0,0,0,1.2333,1.0,0,0.0,0.0
86,3.8961,4.447,49.2101,0.432,0.0016,0.4229,3.669,0.0886,1.0,10,9.093,10,1.5155,0.0,0.1331,0.2966,0.1743,0.9697,0.0,0.1402,0.1402,0.3709,0,0.0,0.5,0.0,0,0,1.3608,1.0,0,0.0,0.0
87,2.6519,4.3572,14.1815,0.5659,0.0016,0.4243,3.1893,0.0071,1.0,10,9.1034,10,1.5172,0.0,0.4541,0.7293,0.2017,0.9062,0.0,0.0652,0.0652,0.2121,0,0.0,0.5,0.0,0,0,0.6765,1.0,1,3.8049,0.0
88,3.508,4.3148,33.3815,0.5807,0.0016,0.4204,3.318,0.062,1.0,10,9.1136,10,1.5189,0.0,0.1757,0.4017,0.1769,0.9062,0.0,0.1149,0.1149,0.2836,0,0.0,0.5,0.0,0,0,0.941,1.0,0,0.0,0.0
89,6.085,4.4033,439.2305,1.3192,0.0016,0.4336,6.5412,0.154,1.0,10,9.1236,10,1.5206,0.0,0.0408,0.3444,0.0979,0.875,0.0,0.5433,0.5433,1.6002,0,0.0,0.5,0.0,0,0,10.4675,1.0,0,0.0,0.0
90,5.1527,4.4407,172.9003,0.6347,0.0016,0.4531,4.2483,0.0569,1.0,10,9.1333,10,1.5222,0.0,0.2185,0.3046,0.1588,0.875,0.0,0.4597,0.4597,1.2069,0,0.0,0.5,0.0,0,0,5.1272,1.0,0,0.0,0.0
91,3.7202,4.4047,41.2737,0.7121,0.0016,0.4316,3.6137,0.0216,1.0,10,9.1429,10,1.5238,0.0,0.2875,0.4625,0.2816,0.8718,0.0,0.3864,0.3864,1.0291,0,0.0,0.5,0.0,0,0,3.719,1.0,0,0.0,0.0
92,4.8817,4.4286,131.861,0.9134,0.0016,0.4272,3.3272,0.0944,1.0,10,9.1522,10,1.5254,0.0,0.1255,0.2469,0.2635,0.8158,0.0,0.363,0.363,1.1381,0,0.0,0.5,0.0,0,0,3.7867,1.0,0,0.0,0.0
93,4.0488,4.4096,57.3266,0.3832,0.0016,0.4062,3.3466,0.0727,1.0,10,9.1613,10,1.5269,0.0,0.1434,0.3811,0.21,1.0,0.0,0.3169,0.3169,1.0172,0,0.0,0.5,0.0,0,0,3.4042,1.0,0,0.0,0.0
94,4.3742,4.4078,79.378,1.2138,0.0016,0.5088,3.6916,0.0936,1.0,7,9.1383,10,1.523,0.0,0.2063,0.254,0.2454,0.8636,0.0,0.3891,0.3891,1.1621,0,0.0,0.5,0.0,0,0,4.2899,1.0,0,0.0,0.0
95,4.0862,4.3917,59.5106,0.7208,0.0016,0.5103,3.5636,0.056,1.0,7,9.1158,10,1.5193,0.0,0.2795,0.472,0.2715,0.9706,0.0,0.3487,0.3487,0.9748,0,0.0,0.5,0.0,0,0,3.4736,1.0,0,0.0,0.0
96,2.8114,4.3127,16.6336,0.7907,0.0016,0.5005,3.0783,0.0163,1.0,7,9.0938,10,1.5156,0.0,0.3873,0.6408,0.3666,0.8718,0.0,0.2496,0.2496,0.6494,0,0.0,0.5,0.0,0,0,1.9989,1.0,0,0.0,0.0
97,3.1251,4.2533,22.7624,0.3451,0.0016,0.4929,2.9694,0.0407,1.0,7,9.0722,10,1.512,0.0,0.3214,0.5714,0.3415,0.9574,0.0,0.1477,0.1477,0.4006,0,0.0,0.5,0.0,0,0,1.1895,1.0,0,0.0,0.0
98,3.0562,4.1935,21.2476,0.405,0.0016,0.4758,3.0463,0.0288,1.0,10,9.0816,10,1.5136,0.0,0.309,0.5365,0.2905,0.9375,0.0,0.1793,0.1793,0.5027,0,0.0,0.5,0.0,0,0,1.5313,1.0,0,0.0,0.0
99,4.5059,4.2091,90.5495,0.2675,0.0016,0.5405,2.7699,0.1478,1.0,7,9.0606,10,1.5101,0.0,0.1581,0.2512,0.3044,1.0,0.0,0.2226,0.2226,0.6944,0,0.0,0.5,0.0,0,0,1.9235,1.0,0,0.0,0.0
